 GRID, CVE_ENT_MUN, Fv, Fc
       57996 ,        8047 ,  0.0000000E+00 ,  1.7563807E-02
       57997 ,        8047 ,  0.8665474     ,  0.3446107    
       57998 ,        8047 ,  0.1334527     ,  0.1959674    
       57999 ,        8051 ,  0.0000000E+00 ,  3.3383898E-04
       58000 ,        8051 ,  0.0000000E+00 ,  2.6629722E-02
       58001 ,        8051 ,  0.0000000E+00 ,  3.6276549E-02
       58002 ,        8051 ,  0.0000000E+00 ,  9.1567099E-02
       58003 ,        8051 ,  0.0000000E+00 ,  9.7497348E-03
       58008 ,        8031 ,  0.0000000E+00 ,  4.8536677E-03
       58009 ,        8031 ,  0.0000000E+00 ,  6.7611650E-02
       58014 ,        8018 ,  0.0000000E+00 ,  0.2674389    
       58016 ,        8018 ,  0.1742961     ,  0.0000000E+00
       58019 ,        8026 ,  5.6560032E-02 ,  7.8594573E-03
       58020 ,        8022 ,  8.2100190E-02 ,  0.1607004    
       58022 ,        8024 ,  0.0000000E+00 ,  0.1185482    
       58023 ,        8019 ,  0.0000000E+00 ,  1.0215179E-02
       58030 ,        8055 ,  0.9118245     ,  0.2865383    
       58031 ,        8045 ,  2.7319871E-02 ,  0.3987920    
       58032 ,        8021 ,  0.0000000E+00 ,  0.1482100    
       58040 ,        8011 ,  0.0000000E+00 ,  2.3744650E-02
       58050 ,        5034 ,  0.0000000E+00 ,  4.1135516E-02
       58051 ,        5034 ,  0.0000000E+00 ,  3.4129824E-03
       58054 ,        5023 ,  0.0000000E+00 ,  1.3294630E-02
       58059 ,        5023 ,  0.0000000E+00 ,  1.3481658E-02
       58072 ,        5020 ,  0.0000000E+00 ,  1.5352448E-02
       58073 ,        5020 ,  0.0000000E+00 ,  1.9395329E-02
       58078 ,        5028 ,  0.0000000E+00 ,  2.8271934E-03
       58079 ,        5003 ,  0.0000000E+00 ,  0.3731853    
       58080 ,        5003 ,  0.0000000E+00 ,  0.1396654    
       58081 ,        5037 ,  0.0000000E+00 ,  1.2235187E-02
       58082 ,        5037 ,  0.7357992     ,  0.4652630    
       58083 ,        5037 ,  0.0000000E+00 ,  3.8224545E-03
       58084 ,        5012 ,  0.0000000E+00 ,  6.6323258E-02
       58085 ,        5012 ,  0.0000000E+00 ,  9.1723569E-02
       58086 ,        5012 ,  0.0000000E+00 ,  5.0491057E-02
       58087 ,        5012 ,  0.0000000E+00 ,  9.8717310E-02
       58279 ,        3002 ,  0.0000000E+00 ,  6.1266860E-03
       58280 ,        3002 ,  0.0000000E+00 ,  1.3918552E-03
       58291 ,        3002 ,  0.0000000E+00 ,  5.9872982E-03
       58292 ,        3002 ,  0.0000000E+00 ,  1.3156088E-02
       58293 ,        3002 ,  0.0000000E+00 ,  1.4202392E-03
       58294 ,        3002 ,  0.0000000E+00 ,  5.0632944E-03
       58295 ,        3002 ,  0.0000000E+00 ,  6.0153622E-03
       58296 ,        3002 ,  0.0000000E+00 ,  3.3103540E-03
       58324 ,       26029 ,  0.0000000E+00 ,  4.6361487E-02
       58326 ,       26025 ,  0.0000000E+00 ,  3.9919843E-03
       58327 ,       26029 ,  0.0000000E+00 ,  3.7523188E-02
       58340 ,       26051 ,  0.0000000E+00 ,  4.3702360E-02
       58341 ,       26051 ,  0.0000000E+00 ,  3.7659973E-02
       58342 ,       26051 ,  0.0000000E+00 ,  5.1558547E-02
       58349 ,        8047 ,  0.0000000E+00 ,  0.1906578    
       58350 ,        8047 ,  0.0000000E+00 ,  8.1478283E-02
       58351 ,        8047 ,  0.0000000E+00 ,  0.1383435    
       58352 ,        8051 ,   1.000000     ,  0.1232854    
       58353 ,        8051 ,  0.0000000E+00 ,  0.1396114    
       58354 ,        8051 ,  0.0000000E+00 ,  8.9854322E-02
       58355 ,        8051 ,  0.0000000E+00 ,  5.6347255E-02
       58362 ,        8031 ,  0.0000000E+00 ,  6.2090911E-02
       58367 ,        8018 ,  0.0000000E+00 ,  8.2881823E-02
       58368 ,        8018 ,  0.0000000E+00 ,  0.2195396    
       58369 ,        8018 ,  0.8257039     ,  4.7630548E-02
       58370 ,        8026 ,  0.0000000E+00 ,  1.2568040E-02
       58371 ,        8026 ,  0.0000000E+00 ,  7.5928226E-02
       58372 ,        8026 ,  0.9434399     ,  0.2998421    
       58373 ,        8026 ,  0.0000000E+00 ,  0.1955593    
       58375 ,        8024 ,  0.0000000E+00 ,  0.1157974    
       58376 ,        8019 ,  0.0000000E+00 ,  9.8798126E-03
       58383 ,        8045 ,  0.1971886     ,  0.2652051    
       58384 ,        8045 ,  0.3217361     ,  0.1562355    
       58385 ,        8045 ,  0.0000000E+00 ,  2.7789444E-02
       58393 ,        8011 ,  0.0000000E+00 ,  1.2187253E-02
       58394 ,        8011 ,  0.0000000E+00 ,  1.4676385E-02
       58404 ,        5034 ,  0.0000000E+00 ,  3.5764258E-02
       58407 ,        5023 ,  0.0000000E+00 ,  1.3323698E-02
       58411 ,        5023 ,  0.0000000E+00 ,  7.4524470E-03
       58412 ,        5023 ,  0.0000000E+00 ,  7.3120850E-03
       58425 ,        5020 ,  0.0000000E+00 ,  3.2609109E-02
       58433 ,        5003 ,  0.0000000E+00 ,  0.1912734    
       58434 ,        5003 ,   1.000000     ,  0.8172308    
       58435 ,        5003 ,  0.0000000E+00 ,  0.2830384    
       58438 ,        5012 ,  0.0000000E+00 ,  8.5482791E-02
       58439 ,        5012 ,   1.000000     ,  0.1793651    
       58643 ,        3002 ,  0.3433634     ,  4.5274366E-03
       58644 ,        3002 ,  9.0070972E-03 ,  6.9284616E-03
       58649 ,        3002 ,  0.0000000E+00 ,  2.6798456E-03
       58650 ,        2001 ,  0.0000000E+00 ,  2.3449440E-03
       58676 ,       26029 ,  0.0000000E+00 ,  1.6616058E-02
       58677 ,       26029 ,  0.0000000E+00 ,  3.1735078E-02
       58680 ,       26029 ,  0.0000000E+00 ,  3.3886950E-02
       58693 ,       26051 ,  0.0000000E+00 ,  6.4442962E-02
       58695 ,       26051 ,  0.0000000E+00 ,  5.7767089E-02
       58702 ,        8047 ,  0.0000000E+00 ,  0.2004370    
       58706 ,        8051 ,  0.0000000E+00 ,  9.9909432E-02
       58711 ,        8031 ,  0.1126066     ,  0.0000000E+00
       58715 ,        8031 ,  0.0000000E+00 ,  6.1161019E-02
       58721 ,        8017 ,  8.0112763E-02 ,  6.6721678E-02
       58722 ,        8017 ,  9.5472015E-02 ,  0.1363110    
       58723 ,        8026 ,  0.0000000E+00 ,  0.3721076    
       58724 ,        8026 ,  0.0000000E+00 ,  0.2723090    
       58725 ,        8026 ,  0.0000000E+00 ,  0.1938305    
       58726 ,        8024 ,  0.0000000E+00 ,  8.5515022E-02
       58727 ,        8024 ,   1.000000     ,  0.2451034    
       58728 ,        8024 ,  0.0000000E+00 ,  0.3599604    
       58729 ,        8019 ,  0.0000000E+00 ,  6.7192349E-03
       58735 ,        8055 ,  1.8374955E-03 ,  0.3284483    
       58736 ,        8045 ,  0.0000000E+00 ,  0.1145138    
       58737 ,        8038 ,  0.9188735     ,  0.5119099    
       58738 ,        8038 ,  0.0000000E+00 ,  2.9207880E-02
       58747 ,        8011 ,  0.0000000E+00 ,  2.3844659E-02
       58760 ,        5023 ,  0.0000000E+00 ,  1.4143031E-02
       58764 ,        5023 ,  0.0000000E+00 ,  1.3385169E-02
       58777 ,        5020 ,  0.0000000E+00 ,  9.3539478E-03
       58778 ,        5020 ,  0.0000000E+00 ,  2.5518244E-02
       58786 ,        5019 ,  0.4566619     ,  0.1593300    
       58787 ,        5019 ,  0.5433381     ,  0.7174479    
       58788 ,        5022 ,  0.5461825     ,  0.1967799    
       58789 ,        5022 ,  0.0000000E+00 ,  7.0147067E-02
       58790 ,        5022 ,  0.0000000E+00 ,  9.7160079E-02
       58791 ,        5022 ,  0.0000000E+00 ,  2.8688841E-02
       58792 ,        5012 ,  0.0000000E+00 ,  6.4156510E-02
       58997 ,        2001 ,  0.0000000E+00 ,  5.7602837E-03
       59029 ,       26029 ,  0.0000000E+00 ,  4.6433747E-02
       59033 ,       26029 ,  0.0000000E+00 ,  2.2587372E-02
       59034 ,       26029 ,  0.0000000E+00 ,  9.7411564E-03
       59045 ,       26051 ,  0.0000000E+00 ,  1.4072887E-02
       59046 ,       26051 ,  0.0000000E+00 ,  5.4729477E-02
       59048 ,       26069 ,  0.0000000E+00 ,  2.5327833E-02
       59049 ,       26069 ,  0.0000000E+00 ,  3.1965073E-02
       59050 ,       26069 ,  0.0000000E+00 ,  1.4354848E-02
       59051 ,       26069 ,  0.0000000E+00 ,  0.1021894    
       59052 ,       26069 ,   1.000000     ,  4.9841080E-02
       59053 ,       26069 ,  0.0000000E+00 ,  7.1124189E-02
       59054 ,       26069 ,  0.0000000E+00 ,  7.8765191E-02
       59055 ,       26069 ,  0.0000000E+00 ,  8.5587084E-02
       59056 ,       26069 ,  0.0000000E+00 ,  3.1494096E-02
       59058 ,        8063 ,  0.0000000E+00 ,  3.8530670E-02
       59059 ,        8063 ,  0.0000000E+00 ,  0.1376267    
       59064 ,        8031 ,  1.3743477E-02 ,  0.0000000E+00
       59067 ,        8031 ,  0.0000000E+00 ,  6.1844613E-02
       59068 ,        8031 ,  0.0000000E+00 ,  0.1008677    
       59069 ,        8031 ,  0.0000000E+00 ,  8.6195394E-03
       59070 ,        8031 ,  0.0000000E+00 ,  1.7590018E-02
       59071 ,        8031 ,  0.0000000E+00 ,  5.8831386E-02
       59072 ,        8031 ,  0.0000000E+00 ,  6.9615602E-02
       59073 ,        8031 ,  0.0000000E+00 ,  5.8542211E-02
       59074 ,        8017 ,  0.2654194     ,  7.0415452E-02
       59075 ,        8017 ,  0.4049855     ,  0.1660845    
       59076 ,        8017 ,  5.3816710E-02 ,  9.5165208E-02
       59079 ,        8024 ,  0.0000000E+00 ,  0.1308147    
       59081 ,        8019 ,  0.0000000E+00 ,  1.0259002E-02
       59082 ,        8019 ,  0.0000000E+00 ,  3.8288597E-02
       59085 ,        8019 ,  0.0000000E+00 ,  1.2964549E-02
       59086 ,        8004 ,  0.0000000E+00 ,  0.5340595    
       59087 ,        8055 ,  0.0000000E+00 ,  0.3824097    
       59088 ,        8055 ,  0.0000000E+00 ,  2.3430353E-04
       59090 ,        8038 ,  8.1126519E-02 ,  0.0000000E+00
       59091 ,        8038 ,  0.0000000E+00 ,  0.1042856    
       59092 ,        8038 ,  0.0000000E+00 ,  0.1344505    
       59093 ,        8038 ,  0.0000000E+00 ,  0.1267430    
       59094 ,        8038 ,  0.0000000E+00 ,  1.4438437E-03
       59095 ,        8038 ,  0.0000000E+00 ,  7.3930539E-02
       59100 ,        8011 ,  0.0000000E+00 ,  7.4105402E-03
       59101 ,        8011 ,  0.0000000E+00 ,  1.5345944E-02
       59113 ,        5023 ,  0.0000000E+00 ,  5.8881060E-04
       59114 ,        5023 ,  0.0000000E+00 ,  1.4448133E-02
       59117 ,        5023 ,  0.0000000E+00 ,  1.5025370E-02
       59120 ,        5023 ,  0.0000000E+00 ,  2.5702941E-05
       59128 ,        5020 ,  0.0000000E+00 ,  2.2304859E-02
       59129 ,        5020 ,  0.0000000E+00 ,  3.2898139E-02
       59130 ,        5020 ,  0.0000000E+00 ,  5.1149592E-02
       59131 ,        5020 ,  0.0000000E+00 ,  5.3081699E-02
       59132 ,        5038 ,  0.0000000E+00 ,  0.1068950    
       59133 ,        5038 ,  0.0000000E+00 ,  3.5423844E-03
       59137 ,        5038 ,  0.0000000E+00 ,  2.6294141E-04
       59138 ,        5038 ,  0.0000000E+00 ,  3.1807800E-03
       59139 ,        5038 ,   1.000000     ,  0.1310975    
       59141 ,        5022 ,  0.0000000E+00 ,  0.1089456    
       59142 ,        5022 ,  0.0000000E+00 ,  7.7775024E-02
       59144 ,        5012 ,  0.0000000E+00 ,  9.0391546E-02
       59337 ,        2001 ,  0.0000000E+00 ,  1.7724346E-03
       59350 ,        2001 ,  0.0000000E+00 ,  5.2824109E-03
       59361 ,        2001 ,  0.0000000E+00 ,  9.1490010E-04
       59379 ,       26030 ,  0.0000000E+00 ,  7.5682835E-03
       59380 ,       26030 ,  0.0000000E+00 ,  1.0062607E-02
       59381 ,       26030 ,  0.0000000E+00 ,  9.9663474E-03
       59382 ,       26029 ,  0.0000000E+00 ,  5.9907448E-02
       59387 ,       26029 ,  0.0000000E+00 ,  5.5787847E-03
       59388 ,       26029 ,  0.0000000E+00 ,  6.0313735E-03
       59394 ,       26062 ,  0.0000000E+00 ,  0.2102853    
       59395 ,       26062 ,   1.000000     ,  0.1452820    
       59398 ,       26051 ,  0.0000000E+00 ,  2.5789721E-02
       59399 ,       26051 ,  0.0000000E+00 ,  3.7777521E-02
       59401 ,       26069 ,  0.0000000E+00 ,  2.6631998E-02
       59402 ,       26069 ,  0.0000000E+00 ,  0.1317290    
       59403 ,       26069 ,  0.0000000E+00 ,  5.1378012E-02
       59407 ,       26069 ,  0.0000000E+00 ,  4.9551050E-03
       59408 ,       26069 ,  0.0000000E+00 ,  7.6868297E-03
       59409 ,       26069 ,  0.0000000E+00 ,  4.1300751E-02
       59410 ,        8063 ,  0.0000000E+00 ,  0.1715667    
       59411 ,        8063 ,  0.0000000E+00 ,  0.1045064    
       59421 ,        8031 ,  7.3293112E-02 ,  3.3031829E-02
       59422 ,        8031 ,  0.1776923     ,  6.6153899E-02
       59423 ,        8031 ,  0.3036799     ,  8.3082810E-02
       59424 ,        8031 ,  0.0000000E+00 ,  7.4815187E-03
       59429 ,        8017 ,  0.1001936     ,  5.9472114E-02
       59430 ,        8054 ,  0.0000000E+00 ,  9.3424685E-02
       59431 ,        8054 ,  0.4764791     ,  0.1818300    
       59432 ,        8054 ,  0.5235210     ,  8.7694958E-02
       59435 ,        8019 ,  6.3356850E-03 ,  4.0761024E-02
       59436 ,        8019 ,  9.7956248E-03 ,  3.3382631E-03
       59437 ,        8019 ,  1.9467372E-02 ,  0.1242942    
       59438 ,        8004 ,  0.0000000E+00 ,  0.5207034    
       59446 ,        8038 ,  0.0000000E+00 ,  8.6984597E-03
       59447 ,        8038 ,  0.0000000E+00 ,  0.1255125    
       59454 ,        8011 ,  0.0000000E+00 ,  2.1616861E-02
       59467 ,        5023 ,  0.0000000E+00 ,  1.4816548E-02
       59468 ,        5023 ,  0.0000000E+00 ,  7.6502492E-03
       59469 ,        5023 ,  0.0000000E+00 ,  8.7310374E-03
       59470 ,        5023 ,  0.0000000E+00 ,  2.1311291E-02
       59479 ,        5020 ,  0.0000000E+00 ,  3.0759647E-02
       59480 ,        5020 ,  0.0000000E+00 ,  3.2693010E-02
       59481 ,        5020 ,  0.0000000E+00 ,  9.3301851E-03
       59483 ,        5038 ,  0.0000000E+00 ,  3.0006213E-02
       59484 ,        5038 ,  0.0000000E+00 ,  4.0845979E-02
       59491 ,        5038 ,  0.0000000E+00 ,  2.6844598E-02
       59492 ,        5038 ,  0.0000000E+00 ,  9.0124369E-02
       59495 ,        5022 ,  0.0000000E+00 ,  9.5439672E-02
       59496 ,        5022 ,  0.1239994     ,  0.1712147    
       59497 ,        5022 ,  0.0000000E+00 ,  5.4882523E-02
       59690 ,        2001 ,  0.0000000E+00 ,  3.3358636E-04
       59703 ,        2001 ,  0.0000000E+00 ,  5.2651861E-03
       59714 ,        2001 ,  0.0000000E+00 ,  1.6688667E-03
       59715 ,        2001 ,  0.0000000E+00 ,  9.4876466E-03
       59732 ,       26030 ,  0.0000000E+00 ,  1.0542594E-02
       59735 ,       26030 ,  0.0000000E+00 ,  1.9328639E-02
       59747 ,       26062 ,  0.0000000E+00 ,  0.4709080    
       59752 ,       26044 ,   1.000000     ,  0.4016876    
       59753 ,       26044 ,  0.0000000E+00 ,  0.3158923    
       59754 ,       26069 ,  0.0000000E+00 ,  3.0509286E-02
       59755 ,       26069 ,  0.0000000E+00 ,  1.0299865E-02
       59756 ,       26069 ,  0.0000000E+00 ,  8.3991334E-02
       59758 ,       26069 ,  0.0000000E+00 ,  2.8914414E-02
       59773 ,        8031 ,  0.0000000E+00 ,  2.8331783E-02
       59774 ,        8031 ,  0.3189846     ,  7.4945532E-02
       59775 ,        8031 ,  0.0000000E+00 ,  8.5391235E-03
       59777 ,        8031 ,  0.0000000E+00 ,  2.5271650E-03
       59783 ,        8054 ,  0.0000000E+00 ,  5.9490718E-02
       59784 ,        8054 ,  0.0000000E+00 ,  7.1908221E-02
       59788 ,        8019 ,  9.6062794E-03 ,  0.0000000E+00
       59789 ,        8019 ,  0.2656376     ,  6.5342791E-02
       59790 ,        8019 ,  0.2361516     ,  9.0839326E-02
       59791 ,        8004 ,  0.9651229     ,  0.2834858    
       59792 ,        8004 ,  0.0000000E+00 ,  0.1819936    
       59807 ,        8011 ,  0.0000000E+00 ,  2.2049218E-02
       59820 ,        5023 ,  0.0000000E+00 ,  2.1827506E-02
       59821 ,        5023 ,  0.0000000E+00 ,  9.6876398E-03
       59822 ,        5023 ,  0.0000000E+00 ,  5.1373430E-03
       59823 ,        5023 ,  0.0000000E+00 ,  4.4490746E-04
       59829 ,        5020 ,  0.0000000E+00 ,  2.1644058E-02
       59830 ,        5020 ,  0.0000000E+00 ,  4.3590374E-02
       59831 ,        5020 ,  0.0000000E+00 ,  4.3471795E-02
       59832 ,        5020 ,  0.0000000E+00 ,  4.8718294E-03
       59845 ,        5038 ,  0.0000000E+00 ,  6.0970742E-02
       59849 ,        5025 ,  0.6167300     ,  0.3798490    
       59850 ,        5025 ,  4.4301767E-02 ,  0.0000000E+00
       60055 ,        2001 ,  0.0000000E+00 ,  9.6274703E-04
       60056 ,        2001 ,  0.0000000E+00 ,  7.9942085E-03
       60065 ,        2001 ,  0.0000000E+00 ,  1.4704173E-04
       60066 ,        2001 ,  0.0000000E+00 ,  6.9363229E-03
       60067 ,        2001 ,  0.0000000E+00 ,  8.2737394E-03
       60068 ,        2001 ,  0.0000000E+00 ,  5.2631851E-03
       60084 ,       26030 ,  0.0000000E+00 ,  8.4185246E-03
       60085 ,       26030 ,  0.0000000E+00 ,  1.3202329E-03
       60088 ,       26030 ,  0.0000000E+00 ,  2.4471730E-02
       60089 ,       26030 ,  0.0000000E+00 ,  2.6707989E-03
       60100 ,       26062 ,  0.0000000E+00 ,  0.4702411    
       60102 ,       26054 ,  0.8941250     ,  0.4880859    
       60103 ,       26054 ,  0.1058750     ,  0.3694129    
       60104 ,       26061 ,  0.0000000E+00 ,  0.1742733    
       60105 ,       26061 ,  0.0000000E+00 ,  0.1004286    
       60109 ,       26052 ,  0.0000000E+00 ,  8.9406952E-02
       60111 ,       26052 ,  0.0000000E+00 ,  7.1607269E-02
       60126 ,        8031 ,  0.0000000E+00 ,  6.0466096E-02
       60136 ,        8054 ,  0.0000000E+00 ,  0.1226164    
       60141 ,        8019 ,  4.1123502E-02 ,  8.7241624E-03
       60142 ,        8019 ,  0.2236512     ,  4.7020625E-02
       60143 ,        8019 ,  0.1057504     ,  3.0220529E-02
       60144 ,        8019 ,  6.9374009E-03 ,  0.0000000E+00
       60160 ,        8052 ,  0.0000000E+00 ,  5.2209105E-02
       60172 ,        5023 ,  0.0000000E+00 ,  4.2139989E-04
       60173 ,        5023 ,  0.0000000E+00 ,  1.0338793E-02
       60179 ,        5023 ,  0.0000000E+00 ,  1.0853359E-02
       60180 ,        5020 ,  0.0000000E+00 ,  3.1743202E-02
       60181 ,        5020 ,  0.0000000E+00 ,  4.0787365E-02
       60182 ,        5020 ,  0.0000000E+00 ,  1.0157215E-02
       60183 ,        5020 ,  0.0000000E+00 ,  3.1519528E-02
       60196 ,        5038 ,  0.0000000E+00 ,  6.3113622E-02
       60197 ,        5038 ,  0.0000000E+00 ,  3.2210879E-02
       60198 ,        5038 ,  0.0000000E+00 ,  8.2760058E-02
       60201 ,        5025 ,  0.0000000E+00 ,  1.2575203E-02
       60202 ,        5025 ,  0.3243348     ,  0.3381762    
       60203 ,        5025 ,  1.4633445E-02 ,  1.0309656E-02
       60409 ,        2001 ,  0.0000000E+00 ,  5.3851935E-03
       60418 ,        2001 ,  0.0000000E+00 ,  6.4056953E-03
       60437 ,       26030 ,  0.0000000E+00 ,  1.7363977E-02
       60438 ,       26030 ,  0.0000000E+00 ,  1.2127353E-02
       60441 ,       26030 ,  0.0000000E+00 ,  1.0581750E-02
       60442 ,       26030 ,  0.0000000E+00 ,  9.9555161E-03
       60450 ,       26021 ,  0.0000000E+00 ,  3.0124839E-02
       60451 ,       26021 ,  0.0000000E+00 ,  5.9290409E-02
       60452 ,       26021 ,  0.0000000E+00 ,  5.6048874E-02
       60453 ,       26021 ,  0.0000000E+00 ,  8.3376817E-02
       60454 ,       26054 ,  0.0000000E+00 ,  0.3095929    
       60455 ,       26054 ,  0.0000000E+00 ,  0.1456550    
       60457 ,       26061 ,  0.0000000E+00 ,  0.1004665    
       60460 ,       26009 ,  0.0000000E+00 ,  0.1065029    
       60462 ,       26052 ,  0.0000000E+00 ,  0.1016520    
       60464 ,       26052 ,  0.0000000E+00 ,  7.1209803E-02
       60478 ,        8031 ,  0.0000000E+00 ,  6.5759316E-02
       60479 ,        8031 ,  0.0000000E+00 ,  2.8542429E-02
       60482 ,        8006 ,  0.5233817     ,  9.4381176E-02
       60483 ,        8006 ,  0.2987251     ,  6.5917224E-02
       60484 ,        8017 ,  0.0000000E+00 ,  5.6940805E-02
       60485 ,        8017 ,  0.0000000E+00 ,  6.1504032E-02
       60486 ,        8054 ,  0.0000000E+00 ,  0.1054349    
       60487 ,        8054 ,  0.0000000E+00 ,  4.7542457E-02
       60488 ,        8054 ,  0.0000000E+00 ,  3.8211703E-02
       60489 ,        8054 ,  0.0000000E+00 ,  2.8942231E-02
       60491 ,        8019 ,  0.0000000E+00 ,  5.4951371E-03
       60494 ,        8019 ,  3.1840235E-02 ,  3.7241228E-02
       60495 ,        8019 ,  4.3703038E-02 ,  0.0000000E+00
       60496 ,        8002 ,  0.1046300     ,  3.7766512E-02
       60497 ,        8002 ,  1.3022243E-02 ,  3.9751288E-02
       60513 ,        8052 ,  0.0000000E+00 ,  5.2213114E-02
       60531 ,        5023 ,  0.0000000E+00 ,  6.6592372E-03
       60532 ,        5023 ,  0.0000000E+00 ,  8.8529866E-03
       60536 ,        5020 ,  0.0000000E+00 ,  3.3428635E-02
       60551 ,        5014 ,  0.0000000E+00 ,  5.4838225E-02
       60554 ,        5025 ,  0.0000000E+00 ,  0.2150381    
       60762 ,        2001 ,  0.0000000E+00 ,  5.5783680E-03
       60771 ,        2001 ,  0.0000000E+00 ,  3.8156670E-03
       60772 ,        2001 ,  0.0000000E+00 ,  2.2743822E-03
       60790 ,       26030 ,  0.0000000E+00 ,  9.6204542E-03
       60791 ,       26030 ,  0.0000000E+00 ,  1.1021681E-02
       60792 ,       26030 ,  0.0000000E+00 ,  2.2467705E-03
       60795 ,       26030 ,  0.0000000E+00 ,  2.0641517E-02
       60802 ,       26021 ,  0.0000000E+00 ,  5.9159666E-02
       60803 ,       26021 ,  0.0000000E+00 ,  5.2621249E-02
       60809 ,       26061 ,  0.0000000E+00 ,  5.6713503E-03
       60810 ,       26061 ,   1.000000     ,  0.1016755    
       60813 ,       26009 ,  0.0000000E+00 ,  0.1305774    
       60815 ,       26052 ,  0.0000000E+00 ,  7.8811124E-02
       60817 ,       26052 ,  0.0000000E+00 ,  7.5679503E-02
       60830 ,        8043 ,  0.9800001     ,  0.3719670    
       60831 ,        8043 ,  0.0000000E+00 ,  6.5564319E-02
       60835 ,        8006 ,  0.1177272     ,  0.2442655    
       60836 ,        8006 ,  6.0165931E-02 ,  6.0930144E-02
       60837 ,        8017 ,  0.0000000E+00 ,  4.7008819E-03
       60840 ,        8054 ,  0.0000000E+00 ,  9.3084887E-02
       60841 ,        8054 ,  0.0000000E+00 ,  2.4723655E-02
       60844 ,        8019 ,  0.0000000E+00 ,  3.6487221E-03
       60845 ,        8019 ,  0.0000000E+00 ,  1.0795318E-02
       60846 ,        8019 ,  0.0000000E+00 ,  1.3334809E-02
       60847 ,        8019 ,  0.0000000E+00 ,  4.1867942E-02
       60850 ,        8002 ,  0.8823478     ,  4.1989107E-02
       60851 ,        8002 ,  0.0000000E+00 ,  6.7745954E-02
       60852 ,        8002 ,  0.0000000E+00 ,  3.1149641E-02
       60866 ,        8052 ,  0.0000000E+00 ,  5.2860633E-02
       60884 ,        5023 ,  0.0000000E+00 ,  1.4750589E-02
       60888 ,        5020 ,  0.0000000E+00 ,  1.8267909E-02
       60889 ,        5020 ,  0.0000000E+00 ,  1.4016406E-02
       60904 ,        5014 ,  0.0000000E+00 ,  5.5045098E-02
       60907 ,        5014 ,  0.0000000E+00 ,  6.6063516E-02
       61115 ,        2001 ,  0.0000000E+00 ,  5.8464585E-03
       61123 ,        2001 ,  0.0000000E+00 ,  2.5119262E-03
       61124 ,        2001 ,  0.0000000E+00 ,  5.9534642E-03
       61125 ,        2001 ,  0.0000000E+00 ,  4.3516057E-03
       61140 ,       26030 ,  0.0000000E+00 ,  7.0834509E-04
       61143 ,       26030 ,  0.0000000E+00 ,  1.6789597E-02
       61144 ,       26030 ,  0.0000000E+00 ,  8.9230221E-03
       61145 ,       26030 ,  0.0000000E+00 ,  1.2219433E-02
       61148 ,       26030 ,  0.0000000E+00 ,  2.0140948E-02
       61150 ,       26021 ,  0.0000000E+00 ,  1.2580104E-02
       61152 ,       26021 ,  0.2994916     ,  1.0378073E-02
       61153 ,       26021 ,  0.7005085     ,  6.5170377E-02
       61154 ,       26021 ,  0.0000000E+00 ,  6.2412661E-02
       61155 ,       26021 ,  0.0000000E+00 ,  7.6781422E-02
       61162 ,       26061 ,  0.0000000E+00 ,  0.1134533    
       61165 ,       26009 ,  0.0000000E+00 ,  2.7300540E-02
       61166 ,       26009 ,  0.0000000E+00 ,  0.1421227    
       61168 ,       26005 ,  0.0000000E+00 ,  0.1796266    
       61169 ,       26005 ,  0.0000000E+00 ,  0.1343859    
       61170 ,       26005 ,  0.0000000E+00 ,  0.1756576    
       61178 ,        8040 ,  0.0000000E+00 ,  2.6059251E-02
       61183 ,        8043 ,  1.9999858E-02 ,  0.1153977    
       61187 ,        8006 ,  0.0000000E+00 ,  1.0113383E-02
       61188 ,        8006 ,  0.0000000E+00 ,  0.2310554    
       61194 ,        8054 ,  0.0000000E+00 ,  0.1343741    
       61199 ,        8019 ,  0.0000000E+00 ,  4.1098557E-02
       61200 ,        8019 ,  0.0000000E+00 ,  1.0033513E-03
       61205 ,        8002 ,  0.0000000E+00 ,  5.5593498E-02
       61206 ,        8002 ,  0.0000000E+00 ,  3.2238826E-02
       61209 ,        8002 ,  0.0000000E+00 ,  1.0111893E-02
       61210 ,        8002 ,  0.0000000E+00 ,  1.3539084E-02
       61218 ,        8052 ,  0.0000000E+00 ,  4.0788185E-02
       61219 ,        8052 ,  0.0000000E+00 ,  1.2741492E-02
       61226 ,        8042 ,  0.0000000E+00 ,  6.6388756E-02
       61237 ,        5023 ,  0.0000000E+00 ,  9.0916744E-03
       61241 ,        5020 ,  0.0000000E+00 ,  1.4919060E-02
       61242 ,        5020 ,  0.0000000E+00 ,  1.6896438E-02
       61257 ,        5014 ,  0.2798834     ,  6.8400495E-02
       61258 ,        5014 ,  0.0000000E+00 ,  6.0722820E-02
       61259 ,        5014 ,  0.0000000E+00 ,  7.3109403E-02
       61260 ,        5014 ,  0.0000000E+00 ,  6.8934843E-02
       61468 ,        2001 ,  0.0000000E+00 ,  6.4757029E-03
       61474 ,        2001 ,  0.0000000E+00 ,  2.7117834E-03
       61475 ,        2001 ,  0.0000000E+00 ,  5.6802477E-03
       61476 ,        2001 ,  0.0000000E+00 ,  4.1547599E-03
       61493 ,       26030 ,  0.0000000E+00 ,  9.6211517E-03
       61494 ,       26030 ,  0.0000000E+00 ,  1.8468992E-03
       61495 ,       26030 ,  0.0000000E+00 ,  5.5790949E-03
